parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,i,idx0,idx1,idx2,inst,j,pname,pstyle,ptype,usecol,x,y,zone
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:6_x:1625.00_y:9875.00_zone:1,none,factor,38.18007,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,6,icstrtlayer1,d,gr,,1625.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:7_x:1875.00_y:9875.00_zone:1,none,factor,37.90016,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,7,icstrtlayer1,d,gr,,1875.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:8_x:2125.00_y:9875.00_zone:1,none,factor,37.56441,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,8,icstrtlayer1,d,gr,,2125.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:9_x:2375.00_y:9875.00_zone:1,none,factor,37.22414,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,9,icstrtlayer1,d,gr,,2375.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:10_x:2625.00_y:9875.00_zone:1,none,factor,36.89731,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,10,icstrtlayer1,d,gr,,2625.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:11_x:2875.00_y:9875.00_zone:1,none,factor,36.57383,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,11,icstrtlayer1,d,gr,,2875.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:12_x:3125.00_y:9875.00_zone:1,none,factor,36.24027,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,12,icstrtlayer1,d,gr,,3125.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:13_x:3375.00_y:9875.00_zone:1,none,factor,35.87683,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,13,icstrtlayer1,d,gr,,3375.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:14_x:3625.00_y:9875.00_zone:1,none,factor,35.49933,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,14,icstrtlayer1,d,gr,,3625.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:15_x:3875.00_y:9875.00_zone:1,none,factor,35.08058,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,15,icstrtlayer1,d,gr,,3875.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:16_x:4125.00_y:9875.00_zone:1,none,factor,35.20359,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,16,icstrtlayer1,d,gr,,4125.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:17_x:4375.00_y:9875.00_zone:1,none,factor,35.27419,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,17,icstrtlayer1,d,gr,,4375.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:18_x:4625.00_y:9875.00_zone:1,none,factor,35.31944,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,18,icstrtlayer1,d,gr,,4625.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:0_j:19_x:4875.00_y:9875.00_zone:1,none,factor,35.34415,15.0,50.0,icstrtlayer1,1.0,0.0,1,0,,,,0,19,icstrtlayer1,d,gr,,4875.00,9875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:0_x:125.00_y:9625.00_zone:1,none,factor,39.44428,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,0,icstrtlayer1,d,gr,,125.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:1_x:375.00_y:9625.00_zone:1,none,factor,39.3683,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,1,icstrtlayer1,d,gr,,375.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:2_x:625.00_y:9625.00_zone:1,none,factor,39.2257,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,2,icstrtlayer1,d,gr,,625.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:3_x:875.00_y:9625.00_zone:1,none,factor,39.00458,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,3,icstrtlayer1,d,gr,,875.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:4_x:1125.00_y:9625.00_zone:1,none,factor,38.77903,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,4,icstrtlayer1,d,gr,,1125.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:5_x:1375.00_y:9625.00_zone:1,none,factor,38.5094,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,5,icstrtlayer1,d,gr,,1375.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:6_x:1625.00_y:9625.00_zone:1,none,factor,38.18487,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,6,icstrtlayer1,d,gr,,1625.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:7_x:1875.00_y:9625.00_zone:1,none,factor,37.88506,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,7,icstrtlayer1,d,gr,,1875.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:8_x:2125.00_y:9625.00_zone:1,none,factor,37.55638,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,8,icstrtlayer1,d,gr,,2125.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:9_x:2375.00_y:9625.00_zone:1,none,factor,37.19908,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,9,icstrtlayer1,d,gr,,2375.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:10_x:2625.00_y:9625.00_zone:1,none,factor,36.87337,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,10,icstrtlayer1,d,gr,,2625.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:11_x:2875.00_y:9625.00_zone:1,none,factor,36.55434,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,11,icstrtlayer1,d,gr,,2875.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:12_x:3125.00_y:9625.00_zone:1,none,factor,36.22192,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,12,icstrtlayer1,d,gr,,3125.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:13_x:3375.00_y:9625.00_zone:1,none,factor,35.86011,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,13,icstrtlayer1,d,gr,,3375.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:14_x:3625.00_y:9625.00_zone:1,none,factor,35.49428,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,14,icstrtlayer1,d,gr,,3625.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:15_x:3875.00_y:9625.00_zone:1,none,factor,35.07375,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,15,icstrtlayer1,d,gr,,3875.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:16_x:4125.00_y:9625.00_zone:1,none,factor,35.1944,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,16,icstrtlayer1,d,gr,,4125.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:17_x:4375.00_y:9625.00_zone:1,none,factor,35.26618,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,17,icstrtlayer1,d,gr,,4375.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:18_x:4625.00_y:9625.00_zone:1,none,factor,35.3118,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,18,icstrtlayer1,d,gr,,4625.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:1_j:19_x:4875.00_y:9625.00_zone:1,none,factor,35.33564,15.0,50.0,icstrtlayer1,1.0,0.0,1,1,,,,0,19,icstrtlayer1,d,gr,,4875.00,9625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:0_x:125.00_y:9375.00_zone:1,none,factor,39.46794,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,0,icstrtlayer1,d,gr,,125.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:1_x:375.00_y:9375.00_zone:1,none,factor,39.39617,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,1,icstrtlayer1,d,gr,,375.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:2_x:625.00_y:9375.00_zone:1,none,factor,39.24343,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,2,icstrtlayer1,d,gr,,625.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:3_x:875.00_y:9375.00_zone:1,none,factor,39.01768,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,3,icstrtlayer1,d,gr,,875.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:4_x:1125.00_y:9375.00_zone:1,none,factor,38.79304,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,4,icstrtlayer1,d,gr,,1125.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:5_x:1375.00_y:9375.00_zone:1,none,factor,38.514,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,5,icstrtlayer1,d,gr,,1375.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:6_x:1625.00_y:9375.00_zone:1,none,factor,38.17374,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,6,icstrtlayer1,d,gr,,1625.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:7_x:1875.00_y:9375.00_zone:1,none,factor,37.87084,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,7,icstrtlayer1,d,gr,,1875.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:8_x:2125.00_y:9375.00_zone:1,none,factor,37.52058,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,8,icstrtlayer1,d,gr,,2125.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:9_x:2375.00_y:9375.00_zone:1,none,factor,37.17212,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,9,icstrtlayer1,d,gr,,2375.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:10_x:2625.00_y:9375.00_zone:1,none,factor,36.83072,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,10,icstrtlayer1,d,gr,,2625.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:11_x:2875.00_y:9375.00_zone:1,none,factor,36.51499,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,11,icstrtlayer1,d,gr,,2875.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:12_x:3125.00_y:9375.00_zone:1,none,factor,36.1822,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,12,icstrtlayer1,d,gr,,3125.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:13_x:3375.00_y:9375.00_zone:1,none,factor,35.83409,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,13,icstrtlayer1,d,gr,,3375.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:14_x:3625.00_y:9375.00_zone:1,none,factor,35.48026,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,14,icstrtlayer1,d,gr,,3625.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:15_x:3875.00_y:9375.00_zone:1,none,factor,35.06054,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,15,icstrtlayer1,d,gr,,3875.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:16_x:4125.00_y:9375.00_zone:1,none,factor,35.1792,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,16,icstrtlayer1,d,gr,,4125.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:17_x:4375.00_y:9375.00_zone:1,none,factor,35.24882,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,17,icstrtlayer1,d,gr,,4375.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:18_x:4625.00_y:9375.00_zone:1,none,factor,35.29452,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,18,icstrtlayer1,d,gr,,4625.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:2_j:19_x:4875.00_y:9375.00_zone:1,none,factor,35.31855,15.0,50.0,icstrtlayer1,1.0,0.0,1,2,,,,0,19,icstrtlayer1,d,gr,,4875.00,9375.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:0_x:125.00_y:9125.00_zone:1,none,factor,39.50733,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,0,icstrtlayer1,d,gr,,125.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:1_x:375.00_y:9125.00_zone:1,none,factor,39.43523,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,1,icstrtlayer1,d,gr,,375.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:2_x:625.00_y:9125.00_zone:1,none,factor,39.28278,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,2,icstrtlayer1,d,gr,,625.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:3_x:875.00_y:9125.00_zone:1,none,factor,39.04918,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,3,icstrtlayer1,d,gr,,875.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:4_x:1125.00_y:9125.00_zone:1,none,factor,38.80687,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,4,icstrtlayer1,d,gr,,1125.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:5_x:1375.00_y:9125.00_zone:1,none,factor,38.52331,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,5,icstrtlayer1,d,gr,,1375.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:6_x:1625.00_y:9125.00_zone:1,none,factor,38.1636,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,6,icstrtlayer1,d,gr,,1625.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:7_x:1875.00_y:9125.00_zone:1,none,factor,37.83585,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,7,icstrtlayer1,d,gr,,1875.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:8_x:2125.00_y:9125.00_zone:1,none,factor,37.49118,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,8,icstrtlayer1,d,gr,,2125.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:9_x:2375.00_y:9125.00_zone:1,none,factor,37.09786,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,9,icstrtlayer1,d,gr,,2375.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:10_x:2625.00_y:9125.00_zone:1,none,factor,36.76127,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,10,icstrtlayer1,d,gr,,2625.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:11_x:2875.00_y:9125.00_zone:1,none,factor,36.4515,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,11,icstrtlayer1,d,gr,,2875.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:12_x:3125.00_y:9125.00_zone:1,none,factor,36.12903,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,12,icstrtlayer1,d,gr,,3125.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:13_x:3375.00_y:9125.00_zone:1,none,factor,35.79764,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,13,icstrtlayer1,d,gr,,3375.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:14_x:3625.00_y:9125.00_zone:1,none,factor,35.44553,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,14,icstrtlayer1,d,gr,,3625.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:15_x:3875.00_y:9125.00_zone:1,none,factor,35.04657,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,15,icstrtlayer1,d,gr,,3875.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:16_x:4125.00_y:9125.00_zone:1,none,factor,35.16087,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,16,icstrtlayer1,d,gr,,4125.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:17_x:4375.00_y:9125.00_zone:1,none,factor,35.22434,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,17,icstrtlayer1,d,gr,,4375.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:18_x:4625.00_y:9125.00_zone:1,none,factor,35.269,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,18,icstrtlayer1,d,gr,,4625.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:3_j:19_x:4875.00_y:9125.00_zone:1,none,factor,35.2916,15.0,50.0,icstrtlayer1,1.0,0.0,1,3,,,,0,19,icstrtlayer1,d,gr,,4875.00,9125.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:0_x:125.00_y:8875.00_zone:1,none,factor,39.56323,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,0,icstrtlayer1,d,gr,,125.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:1_x:375.00_y:8875.00_zone:1,none,factor,39.48372,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,1,icstrtlayer1,d,gr,,375.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:2_x:625.00_y:8875.00_zone:1,none,factor,39.32643,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,2,icstrtlayer1,d,gr,,625.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:3_x:875.00_y:8875.00_zone:1,none,factor,39.09917,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,3,icstrtlayer1,d,gr,,875.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:4_x:1125.00_y:8875.00_zone:1,none,factor,38.8392,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,4,icstrtlayer1,d,gr,,1125.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:5_x:1375.00_y:8875.00_zone:1,none,factor,38.51747,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,5,icstrtlayer1,d,gr,,1375.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:6_x:1625.00_y:8875.00_zone:1,none,factor,38.15275,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,6,icstrtlayer1,d,gr,,1625.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:7_x:1875.00_y:8875.00_zone:1,none,factor,37.82075,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,7,icstrtlayer1,d,gr,,1875.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:8_x:2125.00_y:8875.00_zone:1,none,factor,37.40413,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,8,icstrtlayer1,d,gr,,2125.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:9_x:2375.00_y:8875.00_zone:1,none,factor,37.01783,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,9,icstrtlayer1,d,gr,,2375.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:10_x:2625.00_y:8875.00_zone:1,none,factor,36.68762,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,10,icstrtlayer1,d,gr,,2625.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:11_x:2875.00_y:8875.00_zone:1,none,factor,36.38203,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,11,icstrtlayer1,d,gr,,2875.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:12_x:3125.00_y:8875.00_zone:1,none,factor,36.06906,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,12,icstrtlayer1,d,gr,,3125.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:13_x:3375.00_y:8875.00_zone:1,none,factor,35.74686,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,13,icstrtlayer1,d,gr,,3375.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:14_x:3625.00_y:8875.00_zone:1,none,factor,35.40453,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,14,icstrtlayer1,d,gr,,3625.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:15_x:3875.00_y:8875.00_zone:1,none,factor,35.02406,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,15,icstrtlayer1,d,gr,,3875.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:16_x:4125.00_y:8875.00_zone:1,none,factor,35.12483,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,16,icstrtlayer1,d,gr,,4125.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:17_x:4375.00_y:8875.00_zone:1,none,factor,35.1892,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,17,icstrtlayer1,d,gr,,4375.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:18_x:4625.00_y:8875.00_zone:1,none,factor,35.23169,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,18,icstrtlayer1,d,gr,,4625.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:4_j:19_x:4875.00_y:8875.00_zone:1,none,factor,35.25449,15.0,50.0,icstrtlayer1,1.0,0.0,1,4,,,,0,19,icstrtlayer1,d,gr,,4875.00,8875.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:0_x:125.00_y:8625.00_zone:1,none,factor,39.62304,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,0,icstrtlayer1,d,gr,,125.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:1_x:375.00_y:8625.00_zone:1,none,factor,39.55581,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,1,icstrtlayer1,d,gr,,375.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:2_x:625.00_y:8625.00_zone:1,none,factor,39.39368,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,2,icstrtlayer1,d,gr,,625.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:3_x:875.00_y:8625.00_zone:1,none,factor,39.15657,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,3,icstrtlayer1,d,gr,,875.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:4_x:1125.00_y:8625.00_zone:1,none,factor,38.87584,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,4,icstrtlayer1,d,gr,,1125.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:5_x:1375.00_y:8625.00_zone:1,none,factor,38.53514,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,5,icstrtlayer1,d,gr,,1375.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:6_x:1625.00_y:8625.00_zone:1,none,factor,38.14964,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,6,icstrtlayer1,d,gr,,1625.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:7_x:1875.00_y:8625.00_zone:1,none,factor,37.7311,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,7,icstrtlayer1,d,gr,,1875.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:8_x:2125.00_y:8625.00_zone:1,none,factor,37.34036,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,8,icstrtlayer1,d,gr,,2125.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:9_x:2375.00_y:8625.00_zone:1,none,factor,36.92941,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,9,icstrtlayer1,d,gr,,2375.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:10_x:2625.00_y:8625.00_zone:1,none,factor,36.57857,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,10,icstrtlayer1,d,gr,,2625.00,8625.00,1
pname:icstrtlayer1_inst:0_ptype:gr_pstyle:d_i:5_j:11_x:2875.00_y:8625.00_zone:1,none,factor,36.29256,15.0,50.0,icstrtlayer1,1.0,0.0,1,5,,,,0,11,icstrtlayer1,d,gr,,2875.00,8625.00,1
